0.1510439877,-0.3590722457,-1.3244000200
0.1408651957,-0.4031663298,-1.3244000200
0.1689422336,-0.4137335151,-1.3244000200
0.1626062424,0.1451154666,-1.3244000200
0.1615928941,0.1556438163,-1.3244000200
0.1384502340,0.1857124258,-1.3244000200
0.1641593506,0.1646930280,-1.3244000200
0.1349990899,0.1458826840,-1.3244000200
0.1502878288,0.1806407436,-1.3244000200
0.1629628718,-0.3356908547,-1.3231999500
0.1509173994,-0.3590652787,-1.3231999500
0.1724191715,-0.2554727842,-1.3244000200
0.1653766094,-0.2474925319,-1.3231999500
0.1387565382,-0.1950122269,-1.3231999500
0.1381204582,-0.1731862870,-1.3244000200
0.1411020487,-0.1835040898,-1.3244000200
0.1391083094,-0.1637286722,-1.3244000200
0.1388757870,-0.1949876411,-1.3244000200
0.1677890553,-0.1459046930,-1.3244000200
0.1646073783,-0.1315226998,-1.3231999500
0.1443016710,-0.0907108209,-1.3231999500
0.1345903777,-0.0579069821,-1.3244000200
0.1540378178,0.2483068370,-1.3231999500
0.1654782392,0.2375200990,-1.3231999500
0.1359030425,0.2959817357,-1.3244000200
0.1317234889,0.2657390836,-1.3244000200
0.1541838185,0.2482744837,-1.3244000200
0.1509804159,0.2697934784,-1.3244000200
0.1436887857,0.3026300230,-1.3244000200
0.1418920065,0.3213998337,-1.3231999500
0.1570967486,0.3544972637,-1.3231999500
0.1533141390,0.3273008792,-1.3231999500
0.1328234347,0.4434541970,-1.3231999500
0.1662103736,0.4583063428,-1.3231999500
0.1574813177,0.4724637657,-1.3231999500
0.1413931130,0.5281347880,-1.3244000200
0.1654712397,0.4973038532,-1.3244000200
0.1586002223,0.5158834802,-1.3244000200
0.1576079035,0.4725206482,-1.3244000200
0.1378589102,0.0109589013,-1.1231999500
0.1548065235,-0.0250568404,-1.1231999500
0.1594421476,-0.0076450135,-1.1231999500
0.1342159617,-0.0054230706,-1.1231999500
0.1671371519,-0.0270041192,-1.1231999500
0.1328998090,0.0006275549,-1.1231999500
0.1262781936,0.0367833136,-1.1244000200
0.1239257031,0.0331713512,-1.1244000200
0.1360651261,0.0571963553,-1.1244000200
0.1685026386,0.0722358793,-1.1244000200
0.1281215028,0.0693199397,-1.1244000200
0.1580460443,0.0590349658,-1.1244000200
0.1184165731,0.0616008452,-1.1244000200
0.1350033801,0.0535257546,-1.1244000200
0.1309091438,0.5656905697,-1.1231999500
0.1725200007,0.5670170073,-1.1231999500
0.1660313306,0.5336329128,-1.1231999500
0.1285115147,0.5657083074,-1.1231999500
0.1320403638,0.5473422070,-1.1231999500
0.1707334578,0.5924847739,-1.1244000200
0.1204004212,0.6339460686,-1.1244000200
0.1199632486,0.5929345034,-1.1244000200
0.1408938787,0.6046035219,-1.1244000200
0.1641820600,0.6355842453,-1.1244000200
0.1709987962,0.6665820556,-1.1231999500
0.1147314146,0.6592729703,-1.1231999500
0.1585339548,0.6914118530,-1.1231999500
0.1183990841,0.6564919320,-1.1231999500
0.1144460705,0.6603188940,-1.1231999500
0.1314182572,0.6567350688,-1.1231999500
0.1370858820,0.7326607198,-1.1244000200
0.1510889120,0.7431383626,-1.1244000200
0.1490800112,0.7121423938,-1.1244000200
0.1583876744,0.7451258304,-1.1244000200
0.1593746189,0.7463506268,-1.1244000200
0.1666225437,0.7333817590,-1.1244000200
0.1254957406,0.8014071650,-1.1231999500
0.1425245720,0.7938198789,-1.1231999500
0.1134341224,0.7879216308,-1.1231999500
0.1155276476,0.7744053398,-1.1231999500
0.1474682915,0.8273567309,-1.1244000200
0.1547359359,0.8245371635,-1.1244000200
0.1383455863,0.8322871160,-1.1244000200
0.1501833523,0.8629859319,-1.1244000200
0.1716467088,0.8572309584,-1.1244000200
0.1225640616,0.8396479277,-1.1244000200
0.1255003122,0.8811028427,-1.1231999500
0.1500075553,0.8630043171,-1.1231999500
0.1313350093,0.9156728205,-1.1231999500
0.1202279160,0.9245860195,-1.1244000200
0.1709450056,0.9467540297,-1.1244000200
0.1195364361,0.9224731114,-1.1244000200
0.1670868761,0.9369277559,-1.1244000200
0.1315141657,0.9156881794,-1.1244000200
0.1252590521,-0.9772258005,-1.1231999500
0.1598741364,-0.9879440135,-1.1231999500
0.1580182755,-0.9359310036,-1.1244000200
0.1714928021,-0.9493484966,-1.1244000200
0.1445702077,-0.9552050093,-1.1244000200
0.1175807290,-0.9665703765,-1.1244000200
0.1215415904,-0.9337251164,-1.1244000200
0.1634912126,0.1149189399,-1.1231999500
0.1380206611,0.1409624706,-1.1231999500
0.1577343982,0.1267967207,-1.1231999500
0.1589635335,0.1179524070,-1.1231999500
0.1153869172,0.0995438637,-1.1231999500
0.1514220704,0.1007421904,-1.1231999500
0.1223464293,0.0958263708,-1.1231999500
0.1187011871,-0.8723983103,-1.1231999500
0.1157623947,-0.8922439405,-1.1231999500
0.1316805412,-0.8578754188,-1.1244000200
0.1449989281,-0.8218644865,-1.1244000200
0.1186399343,-0.8560014126,-1.1244000200
0.1259772368,-0.8562815849,-1.1244000200
0.1285611810,-0.8107171588,-1.1244000200
0.1513018868,-0.8308545482,-1.1244000200
0.1538128405,-0.8528792587,-1.1244000200
0.1606812352,-0.8144320596,-1.1244000200
0.1162980721,-0.7557425620,-1.1231999500
0.1450885355,-0.7487949621,-1.1231999500
0.1635870550,-0.7711627205,-1.1231999500
0.1452354003,-0.7488186034,-1.1244000200
0.1449656325,-0.7355711369,-1.1244000200
0.1638405025,-0.7029503586,-1.1244000200
0.1598489901,-0.7393321451,-1.1244000200
0.1191586523,-0.6570932231,-1.1231999500
0.1359087708,-0.6381464684,-1.1231999500
0.1453426339,-0.6695047318,-1.1231999500
0.1196115455,-0.6331370118,-1.1244000200
0.1138096615,-0.6300617771,-1.1244000200
0.1183256677,-0.5826404985,-1.1244000200
0.1360677318,-0.6382086629,-1.1244000200
0.1666799388,-0.5999445773,-1.1244000200
0.1577652037,-0.6161785519,-1.1244000200
0.1190187201,-0.6019601409,-1.1244000200
0.1412043588,-0.5581800595,-1.1231999500
0.1400841426,-0.5339808378,-1.1231999500
0.1586533880,-0.5324644546,-1.1231999500
0.1471597894,-0.5256873841,-1.1231999500
0.1182052661,-0.5825814136,-1.1231999500
0.1722593590,-0.5290209759,-1.1231999500
0.1257416305,-0.5336428776,-1.1231999500
0.1226137584,-0.5345286599,-1.1231999500
0.1476096799,-0.5667505280,-1.1231999500
0.1639521362,-0.5460166740,-1.1231999500
0.1247315225,-0.4966629922,-1.1244000200
0.1473120748,-0.5256225344,-1.1244000200
0.1549787739,-0.4700003678,-1.1244000200
0.1724610329,-0.5290961645,-1.1244000200
0.1614511071,-0.4257581394,-1.1231999500
0.1164625215,-0.4447371534,-1.1231999500
0.1548220461,-0.4700103073,-1.1231999500
0.1433662072,-0.4164090345,-1.1231999500
0.1300872872,-0.4498249592,-1.1231999500
0.1307411035,-0.4249832144,-1.1231999500
0.1615485244,-0.4429951173,-1.1231999500
0.1572046052,-0.4344027515,-1.1231999500
0.1142177577,-0.3635753061,-1.1244000200
0.1597382218,-0.3858198140,-1.1244000200
0.1187843732,-0.3964166372,-1.1244000200
0.1196580765,-0.4055224329,-1.1244000200
0.1435201785,-0.4163778154,-1.1244000200
0.1381762954,0.1409991876,-1.1244000200
0.1717217838,0.1588167886,-1.1244000200
0.1372517530,0.1528022089,-1.1244000200
0.1175273808,0.1881455468,-1.1244000200
0.1395575693,0.1675008400,-1.1244000200
0.1146294587,0.1486174270,-1.1244000200
0.1275965507,0.1839867473,-1.1244000200
0.1140921365,-0.3635646728,-1.1231999500
0.1535455051,-0.3352352150,-1.1231999500
0.1381198004,-0.3401981148,-1.1231999500
0.1618036071,-0.3572525935,-1.1231999500
0.1281169612,-0.3553650310,-1.1231999500
0.1573417706,-0.2899265970,-1.1244000200
0.1463724169,-0.2533066104,-1.1244000200
0.1689636054,-0.2975024560,-1.1244000200
0.1524893834,-0.2651489456,-1.1244000200
0.1589415308,-0.2983731783,-1.1244000200
0.1529179395,-0.1936532663,-1.1231999500
0.1406204522,-0.2437443147,-1.1231999500
0.1647571453,-0.1996802849,-1.1231999500
0.1178313722,-0.1982021320,-1.1231999500
0.1530870101,-0.1936827203,-1.1244000200
0.1172892957,-0.1722669998,-1.1244000200
0.1198644001,-0.1808312165,-1.1244000200
0.1180722773,-0.1672946502,-1.1244000200
0.1424255955,-0.1476624258,-1.1244000200
0.1651809050,-0.1185525674,-1.1231999500
0.1480554446,-0.1010948442,-1.1231999500
0.1396999548,-0.1297016106,-1.1231999500
0.1549978840,-0.1253700294,-1.1231999500
0.1225593481,-0.0932112494,-1.1231999500
0.1734251188,-0.0844022142,-1.1231999500
0.1565527831,-0.1219706974,-1.1231999500
0.1144221771,-0.0543405294,-1.1244000200
0.1549746754,-0.0250711572,-1.1244000200
0.1535376082,-0.0465650034,-1.1244000200
0.1723656917,-0.0778645042,-1.1244000200
0.1736137963,-0.0843544816,-1.1244000200
0.1638430094,-0.0324886716,-1.1244000200
0.1672813535,-0.0269744183,-1.1244000200
0.1307460199,0.2526490601,-1.1231999500
0.1405188321,0.2326678275,-1.1231999500
0.1153358136,0.2949942278,-1.1244000200
0.1118730849,0.2684835744,-1.1244000200
0.1308773280,0.2525699415,-1.1244000200
0.1282263766,0.2662795362,-1.1244000200
0.1611793539,0.3017658985,-1.1244000200
0.1576728631,0.2918430119,-1.1244000200
0.1219743146,0.3064861286,-1.1244000200
0.1608041298,0.3580536589,-1.1231999500
0.1542844626,0.3272751022,-1.1231999500
0.1591904938,0.3176258752,-1.1231999500
0.1205559367,0.3250700867,-1.1231999500
0.1334106596,0.3581855468,-1.1231999500
0.1218463901,0.3064961201,-1.1231999500
0.1303457894,0.3234778971,-1.1231999500
0.1482743760,0.3208278496,-1.1231999500
0.1656248020,0.3773700989,-1.1244000200
0.1663735035,0.3645173884,-1.1244000200
0.1564089401,0.3864212872,-1.1244000200
0.1335580029,0.3581214426,-1.1244000200
0.1514353710,0.4642848287,-1.1231999500
0.1127445692,0.4423274915,-1.1231999500
0.1412503294,0.4622591803,-1.1231999500
0.1471968694,0.4298646332,-1.1231999500
0.1335577579,0.4694285366,-1.1231999500
0.1641861213,0.4535963409,-1.1231999500
0.1200941864,0.5235629650,-1.1244000200
0.1403703781,0.5002145125,-1.1244000200
0.1346729684,0.5203964458,-1.1244000200
0.1337049149,0.4694575301,-1.1244000200
0.1609137208,0.4916415266,-1.1244000200
0.1096912760,0.0385820100,-0.9755999760
0.1074800213,0.0351137404,-0.9755999760
0.1003633392,0.1008497720,-0.9767999880
0.1063446100,0.0936183714,-0.9767999880
0.1028971248,0.0606687934,-0.9767999880
0.1091343215,0.8034094387,-0.9755999760
0.1063860658,0.8424092475,-0.9755999760
0.1044523664,0.9251132454,-0.9767999880
0.1091565453,0.8801602928,-0.9767999880
0.1038738838,0.9212506263,-0.9767999880
0.1088420066,-0.9781082743,-0.9755999760
0.1020794383,-0.9684161242,-0.9755999760
0.1006226226,-0.8949912923,-0.9767999880
0.1055686955,-0.9320733094,-0.9767999880
0.1030929543,-0.8712018635,-0.9755999760
0.1028948177,-0.8533014136,-0.9755999760
0.1092694456,-0.8541781058,-0.9755999760
0.1011857140,-0.7541651403,-0.9767999880
0.1038371925,-0.6306152808,-0.9755999760
0.1034633410,-0.6559416352,-0.9755999760
0.0987692734,-0.6327975833,-0.9755999760
0.1028320130,-0.5797696526,-0.9767999880
0.1033637361,-0.6011949080,-0.9767999880
0.1082829939,-0.4938260644,-0.9755999760
0.1092661750,-0.5347241085,-0.9755999760
0.1065204056,-0.5360845843,-0.9755999760
0.1013068500,-0.4463971927,-0.9767999880
0.1032221675,-0.3970024258,-0.9767999880
0.1040064404,-0.4072167092,-0.9767999880
0.1019563913,0.1902771323,-0.9755999760
0.0994965697,0.1505257448,-0.9755999760
0.0991811572,-0.3613980232,-0.9755999760
0.1017649105,-0.1717000219,-0.9755999760
0.1040567246,-0.1788601130,-0.9755999760
0.1023845124,-0.1699647242,-0.9755999760
0.1023283926,-0.2006099662,-0.9755999760
0.0994815898,-0.0518157998,-0.9767999880
0.1066540899,-0.0949803169,-0.9767999880
0.0972169587,0.2704706621,-0.9767999880
0.1000443916,0.2941845614,-0.9755999760
0.1048153836,0.3276991326,-0.9755999760
0.1058082790,0.3090773975,-0.9755999760
0.0980623343,0.4414782771,-0.9767999880
0.1043051499,0.5205181300,-0.9755999760
0.1041825061,0.5946944111,-0.9767999880
0.0996322709,0.6612734943,-0.9755999760
0.1044494322,0.6364970247,-0.9755999760
0.1028514250,0.6589333802,-0.9755999760
0.0994182351,0.6582116264,-0.9755999760
0.0987645102,0.7898954841,-0.9767999880
0.1004050803,0.7725875515,-0.9767999880
0.1208813717,0.0084714178,-0.9832000120
0.1354717065,-0.0280084458,-0.9832000120
0.1395193157,-0.0087397869,-0.9832000120
0.1583963409,0.0213118654,-0.9832000120
0.1518362871,-0.0153557219,-0.9832000120
0.1175462021,-0.0068509437,-0.9832000120
0.1432568822,-0.0305073862,-0.9832000120
0.1462680350,-0.0295562163,-0.9832000120
0.1163256994,0.0021051560,-0.9832000120
0.1106552685,0.0384902142,-0.9844000240
0.1084605283,0.0350035501,-0.9844000240
0.1191923016,0.0600548006,-0.9844000240
0.1474731153,0.0756115064,-0.9844000240
0.1121476384,0.0714317148,-0.9844000240
0.1384149547,0.0614051588,-0.9844000240
0.1700007666,0.0759015528,-0.9844000240
0.1181773982,0.0518409255,-0.9844000240
0.1146018483,0.5681360012,-0.9832000120
0.1720139313,0.5835679805,-0.9832000120
0.1511872151,0.5702824337,-0.9832000120
0.1454202630,0.5348435355,-0.9832000120
0.1124007906,0.5621526346,-0.9832000120
0.1155535087,0.5464679924,-0.9832000120
0.1495490228,0.5888533066,-0.9844000240
0.1722207020,0.5835701502,-0.9844000240
0.1054231413,0.6362927348,-0.9844000240
0.1233628723,0.6060280675,-0.9844000240
0.1438209663,0.6322534262,-0.9844000240
0.1497625215,0.6641373001,-0.9832000120
0.1387105702,0.6896409093,-0.9832000120
0.1569833995,0.6773745489,-0.9832000120
0.1565232969,0.6812440374,-0.9832000120
0.1151031718,0.6535562242,-0.9832000120
0.1200236404,0.7349810546,-0.9844000240
0.1700292790,0.7495690566,-0.9844000240
0.1323595059,0.7418668979,-0.9844000240
0.1304251502,0.7151045679,-0.9844000240
0.1386447200,0.7419568830,-0.9844000240
0.1394113451,0.7485015881,-0.9844000240
0.1688618041,0.7445820786,-0.9844000240
0.1459400269,0.7371054753,-0.9844000240
0.1559836648,0.7818629926,-0.9832000120
0.1099852132,0.8033561184,-0.9832000120
0.1247803154,0.7963282070,-0.9832000120
0.1698449853,0.7495545303,-0.9832000120
0.1392417556,0.7485486193,-0.9832000120
0.1708191299,0.7543631464,-0.9832000120
0.1291465788,0.8283673246,-0.9844000240
0.1355151392,0.8275617467,-0.9844000240
0.1210907124,0.8308158668,-0.9844000240
0.1101057008,0.8032825848,-0.9844000240
0.1641911475,0.8368248056,-0.9844000240
0.1503198953,0.8552245985,-0.9844000240
0.1073353372,0.8422365806,-0.9844000240
0.1098802873,0.8801484651,-0.9832000120
0.1313882193,0.8649271540,-0.9832000120
0.1712590664,0.9037059326,-0.9832000120
0.1150214465,0.9184523226,-0.9832000120
0.1052676527,0.9251270669,-0.9844000240
0.1533852579,0.9283294465,-0.9844000240
0.1497652446,0.9428066711,-0.9844000240
0.1460711829,0.9400057627,-0.9844000240
0.1151495112,0.9184394357,-0.9844000240
0.1096512952,-0.9779941752,-0.9832000120
0.1614101312,-0.9713181432,-0.9832000120
0.1398831095,-0.9864866862,-0.9832000120
0.1383742827,-0.9379635676,-0.9844000240
0.1501002294,-0.9522227514,-0.9844000240
0.1615936722,-0.9713447347,-0.9844000240
0.1265224031,-0.9529554611,-0.9844000240
0.1716921867,-0.9652107968,-0.9844000240
0.1700997561,-0.9163762719,-0.9844000240
0.1726923284,-0.9161184847,-0.9844000240
0.1063746671,-0.9321174883,-0.9844000240
0.1561487392,0.1300566098,-0.9832000120
0.1431663524,0.1161698357,-0.9832000120
0.1208965937,0.1382204214,-0.9832000120
0.1381732219,0.1249670582,-0.9832000120
0.1668615002,0.1344239822,-0.9832000120
0.1391490824,0.1189065269,-0.9832000120
0.1325505098,0.0999205469,-0.9832000120
0.1070511297,0.0937292728,-0.9832000120
0.1646562693,-0.9026417045,-0.9832000120
0.1699073194,-0.9163434210,-0.9832000120
0.1724849656,-0.9161616732,-0.9832000120
0.1529711635,-0.8748190935,-0.9832000120
0.1154930893,-0.8547381530,-0.9844000240
0.1269333226,-0.8211731764,-0.9844000240
0.1102544525,-0.8543207060,-0.9844000240
0.1547239399,-0.8372200175,-0.9844000240
0.1124042662,-0.8132093035,-0.9844000240
0.1324815836,-0.8320451765,-0.9844000240
0.1346969392,-0.8549623052,-0.9844000240
0.1408002013,-0.8112608161,-0.9844000240
0.1566813552,-0.7982549906,-0.9832000120
0.1269190044,-0.7508253415,-0.9832000120
0.1431690322,-0.7703249748,-0.9832000120
0.1270765240,-0.7508095933,-0.9844000240
0.1269920045,-0.7328662892,-0.9844000240
0.1529028366,-0.7388538728,-0.9844000240
0.1434718327,-0.7040280993,-0.9844000240
0.1607060989,-0.6948612427,-0.9844000240
0.1522487103,-0.6994899536,-0.9844000240
0.1398378921,-0.7360392150,-0.9844000240
0.1575132205,-0.6620338662,-0.9832000120
0.1189637764,-0.6363449993,-0.9832000120
0.1527036264,-0.6797172031,-0.9832000120
0.1585241978,-0.6673355890,-0.9832000120
0.1605129398,-0.6948989636,-0.9832000120
0.1271077534,-0.6731587502,-0.9832000120
0.1191238781,-0.6363566996,-0.9844000240
0.1459721993,-0.5987929715,-0.9844000240
0.1379848962,-0.6187029272,-0.9844000240
0.1235873937,-0.5564753207,-0.9832000120
0.1622470948,-0.5334688454,-0.9832000120
0.1226118341,-0.5305681883,-0.9832000120
0.1389592929,-0.5357947656,-0.9832000120
0.1288205063,-0.5284169231,-0.9832000120
0.1100907236,-0.5346244401,-0.9832000120
0.1073705811,-0.5360235900,-0.9832000120
0.1292142370,-0.5643251546,-0.9832000120
0.1434965210,-0.5476386718,-0.9832000120
0.1227585644,-0.5306108764,-0.9844000240
0.1092542851,-0.4939797880,-0.9844000240
0.1289921441,-0.5284329118,-0.9844000240
0.1521580600,-0.4872827081,-0.9844000240
0.1357851871,-0.4725438443,-0.9844000240
0.1511835945,-0.5251274697,-0.9844000240
0.1716987306,-0.4932279383,-0.9844000240
0.1413339353,-0.4267788910,-0.9832000120
0.1724571527,-0.4663298833,-0.9832000120
0.1691990088,-0.4646784663,-0.9832000120
0.1356366043,-0.4725412440,-0.9832000120
0.1255560546,-0.4182511754,-0.9832000120
0.1138933295,-0.4488751203,-0.9832000120
0.1144230019,-0.4273456344,-0.9832000120
0.1414225569,-0.4392756906,-0.9832000120
0.1378310507,-0.4382093411,-0.9832000120
0.1538929996,-0.4005462321,-0.9844000240
0.1398790712,-0.3842905603,-0.9844000240
0.1418453785,-0.3595087904,-0.9844000240
0.1672396897,-0.4129019648,-0.9844000240
0.1601393608,-0.3759381873,-0.9844000240
0.1257434453,-0.4182962719,-0.9844000240
0.1210519403,0.1382464753,-0.9844000240
0.1503284837,0.1551132905,-0.9844000240
0.1202253524,0.1508531147,-0.9844000240
0.1612973199,0.1669704615,-0.9844000240
0.1716046166,0.1851122859,-0.9844000240
0.1222810629,0.1693373491,-0.9844000240
0.1116213831,0.1863630384,-0.9844000240
0.1343413070,-0.3384106285,-0.9832000120
0.1207930517,-0.3433357018,-0.9832000120
0.1664248953,-0.3436081747,-0.9832000120
0.1416741780,-0.3595423862,-0.9832000120
0.1121456400,-0.3526527264,-0.9832000120
0.1379895699,-0.2867689074,-0.9844000240
0.1281480819,-0.2518040605,-0.9844000240
0.1479377449,-0.2965989835,-0.9844000240
0.1335290786,-0.2618348700,-0.9844000240
0.1601784943,-0.2666380937,-0.9844000240
0.1393359728,-0.3005326812,-0.9844000240
0.1279821699,-0.2517584431,-0.9832000120
0.1232670748,-0.2410864506,-0.9832000120
0.1443013679,-0.1972930622,-0.9832000120
0.1714457392,-0.2239587810,-0.9832000120
0.1337980917,-0.1907655265,-0.9844000240
0.1696810436,-0.1898049036,-0.9844000240
0.1444874537,-0.1972883140,-0.9844000240
0.1589103208,-0.1588338151,-0.9844000240
0.1246960039,-0.1488443365,-0.9844000240
0.1446303602,-0.1176024801,-0.9832000120
0.1295523076,-0.0974357717,-0.9832000120
0.1635003311,-0.1059400420,-0.9832000120
0.1222391637,-0.1284294376,-0.9832000120
0.1355230208,-0.1290159275,-0.9832000120
0.1638475592,-0.1209058056,-0.9832000120
0.1073389452,-0.0948760854,-0.9832000120
0.1517837819,-0.0873786065,-0.9832000120
0.1370419475,-0.1183999066,-0.9832000120
0.1356313962,-0.0279529068,-0.9844000240
0.1345131859,-0.0438376818,-0.9844000240
0.1509457751,-0.0752012824,-0.9844000240
0.1434473682,-0.0305167551,-0.9844000240
0.1702888874,-0.0803928951,-0.9844000240
0.1464641358,-0.0295649194,-0.9844000240
0.1543395700,0.2027135557,-0.9832000120
0.1629429294,0.2324375894,-0.9832000120
0.1230521765,0.2294676726,-0.9832000120
0.1145877481,0.2557266042,-0.9844000240
0.1122901347,0.2639352143,-0.9844000240
0.1412288755,0.3040815761,-0.9844000240
0.1380166708,0.2901858758,-0.9844000240
0.1067763536,0.3088875147,-0.9844000240
0.1407416789,0.3557426141,-0.9832000120
0.1351800832,0.3313099407,-0.9832000120
0.1393295711,0.3197355596,-0.9832000120
0.1455132232,0.3629493075,-0.9832000120
0.1410543713,0.3040961200,-0.9832000120
0.1056362140,0.3276068206,-0.9832000120
0.1168290987,0.3606825850,-0.9832000120
0.1066485658,0.3089046194,-0.9832000120
0.1142501709,0.3209306432,-0.9832000120
0.1297811446,0.3187348620,-0.9832000120
0.1449744324,0.3753580985,-0.9844000240
